page_id,entity_id,entity_label,vol,page,seq
Pag2180410,Reg0072320,"Holstein, Ulrik Adolph, Greve (1851–1883)",VIII,391,18042
Pag2180420,Reg0072320,"Holstein, Ulrik Adolph, Greve (1851–1883)",IX,249,18043
Pag2180430,Reg0072320,"Holstein, Ulrik Adolph, Greve (1851–1883)",X,257,18044
Pag2180440,Reg0072320,"Holstein, Ulrik Adolph, Greve (1851–1883)",X,259,18045
Pag2180450,Reg0072320,"Holstein, Ulrik Adolph, Greve (1851–1883)",X,353,18046
Pag2180460,Reg0072330,"Holstein, Valdemar von (f. 1838)",III,11,18047
Pag2180470,Reg0072340,"Holstein, Vilhelm von (1845–1921)",IV,354,18048
Pag2180480,Reg0072350,"Holstein, Wilhelmine, Enkegrevinde (1788–1868)",IV,293,18049
Pag2180490,Reg0072350,"Holstein, Wilhelmine, Enkegrevinde (1788–1868)",V,407,18050
Pag2180500,Reg0072350,"Holstein, Wilhelmine, Enkegrevinde (1788–1868)",VI,233,18051
Pag2180510,Reg0072350,"Holstein, Wilhelmine, Enkegrevinde (1788–1868)",VII,193,18052
Pag2180520,Reg0072350,"Holstein, Wilhelmine, Enkegrevinde (1788–1868)",VII,199,18053
Pag2180530,Reg0072350,"Holstein, Wilhelmine, Enkegrevinde (1788–1868)",VII,329,18054
Pag2180540,Reg0072350,"Holstein, Wilhelmine, Enkegrevinde (1788–1868)",VII,331,18055
Pag2180550,Reg0072350,"Holstein, Wilhelmine, Enkegrevinde (1788–1868)",VIII,136,18056
Pag2180560,Reg0072350,"Holstein, Wilhelmine, Enkegrevinde (1788–1868)",VIII,389,18057
Pag2180570,Reg0072350,"Holstein, Wilhelmine, Enkegrevinde (1788–1868)",X,257,18058
Pag2180580,Reg0072360,"Holstein-Rathlou, Julie von, f. von Leitner (1824–1902)",VII,393,18059
Pag2180590,Reg0072370,"Holstein-Rathlou, Viggo von (1821–1884)",VII,393,18060
Pag2180600,Reg0072390,"Holsten, F. G., Baron (1804–1885)",III,424,18061
Pag2180610,Reg0072390,"Holsten, F. G., Baron (1804–1885)",III,427,18062
Pag2180620,Reg0072400,"Holsten, Emilie, Baronesse (1834–1882)",II,388,18063
Pag2180630,Reg0072420,"Holsten, Regitze, Baronesse (1831–1896)",II,388,18064
Pag2180640,Reg0072430,"Holsten-C(h)arisius, Adam Christopher, Baron (1793–1879)",II,276,18065
Pag2180650,Reg0072430,"Holsten-C(h)arisius, Adam Christopher, Baron (1793–1879)",II,378,18066
Pag2180660,Reg0072430,"Holsten-C(h)arisius, Adam Christopher, Baron (1793–1879)",V,350,18067
Pag2180670,Reg0072430,"Holsten-C(h)arisius, Adam Christopher, Baron (1793–1879)",V,352,18068
Pag2180680,Reg0072430,"Holsten-C(h)arisius, Adam Christopher, Baron (1793–1879)",V,353,18069
Pag2180690,Reg0072430,"Holsten-C(h)arisius, Adam Christopher, Baron (1793–1879)",V,356,18070
Pag2180700,Reg0072430,"Holsten-C(h)arisius, Adam Christopher, Baron (1793–1879)",VII,383,18071
Pag2180710,Reg0072430,"Holsten-C(h)arisius, Adam Christopher, Baron (1793–1879)",IX,12,18072
Pag2180720,Reg0072430,"Holsten-C(h)arisius, Adam Christopher, Baron (1793–1879)",IX,194,18073
Pag2180730,Reg0072430,"Holsten-C(h)arisius, Adam Christopher, Baron (1793–1879)",IX,200,18074
Pag2180740,Reg0072440,"Holsten-Lehn-Gharisius, Frederik (Fritz), Baron (1796–1888)",III,406,18075
Pag2180750,Reg0072440,"Holsten-Lehn-Gharisius, Frederik (Fritz), Baron (1796–1888)",IV,18,18076
Pag2180760,Reg0072440,"Holsten-Lehn-Gharisius, Frederik (Fritz), Baron (1796–1888)",VII,396,18077
Pag2180770,Reg0072440,"Holsten-Lehn-Gharisius, Frederik (Fritz), Baron (1796–1888)",IX,12,18078
Pag2180780,Reg0072450,"Holtei, Julie von, f. Holzbecher (1809–1839)",I,111,18079
Pag2180790,Reg0072460,"Holtei, Karl von (1798–1880)",I,111,18080
Pag2180800,Reg0072460,"Holtei, Karl von (1798–1880)",I,420,18081
Pag2180810,Reg0072460,"Holtei, Karl von (1798–1880)",III,45,18082
Pag2180820,Reg0072460,"Holtei, Karl von (1798–1880)",VIII,294,18083
Pag2180830,Reg0072470,Holten,V,4,18084
Pag2180840,Reg0072480,"Holten, Alida Augusta, f. Behagen (1787–1874)",III,209,18085
Pag2180850,Reg0072480,"Holten, Alida Augusta, f. Behagen (1787–1874)",VIII,170,18086
Pag2180860,Reg0072490,"Holten, C. F. (1817–1898)",VIII,170,18087
Pag2180870,Reg0072490,"Holten, C. F. (1817–1898)",VIII,437,18088
Pag2180880,Reg0072490,"Holten, C. F. (1817–1898)",IX,212,18089
Pag2180890,Reg0072490,"Holten, C. F. (1817–1898)",IX,230,18090
Pag2180900,Reg0072490,"Holten, C. F. (1817–1898)",X,238,18091
Pag2180910,Reg0072490,"Holten, C. F. (1817–1898)",X,244,18092
Pag2180920,Reg0072490,"Holten, C. F. (1817–1898)",X,426,18093
Pag2180930,Reg0072500,"Holten, Carl (1775–1862)",VI,222,18094
Pag2180940,Reg0072510,"Holten, Carl (1818–1886)",III,189,18095
Pag2180950,Reg0072510,"Holten, Carl (1818–1886)",VIII,454,18096
Pag2180960,Reg0072510,"Holten, Carl (1818–1886)",VIII,463,18097
Pag2180970,Reg0072530,"Holten, Favin Behagen von (1810–1897)",II,424,18098
Pag2180980,Reg0072540,"Holten, Hans Christopher (1813–1885)",X,60,18099
Pag2180990,Reg0072550,"Holten, Mathias (1783–1867)",III,189,18100
Pag2181000,Reg0072560,"Holten, Nicolai (1775–1850)",IV,13,18101
Pag2181010,Reg0072570,"Holten, Nicolai (1815–1888)",IV,31,18102
Pag2181020,Reg0072570,"Holten, Nicolai (1815–1888)",IV,32,18103
Pag2181030,Reg0072580,"Holten, Sophie von, f. Warburg (1841–1919)",VIII,90,18104
Pag2181040,Reg0072600,"Holtrop, Catharina van Esveldt, f. Brouwer (1778–1855)",III,200,18105
Pag2181050,Reg0072610,"Holtrop, Johanna, f. Campbell (1806–1870)",III,200,18106
Pag2181060,Reg0072620,"Holtrop, J.W. (1806–1870)",III,200,18107
Pag2181070,Reg0072630,"Homberg, Augusta, f. David (1803–1866)",I,136,18108
Pag2181080,Reg0072630,"Homberg, Augusta, f. David (1803–1866)",II,368,18109
Pag2181090,Reg0072630,"Homberg, Augusta, f. David (1803–1866)",III,270,18110
Pag2181100,Reg0072640,"Homberg, Benedict (død 1870)",II,368,18111
Pag2181110,Reg0072640,"Homberg, Benedict (død 1870)",III,270,18112
Pag2181120,Reg0072650,Homeros,I,238,18113
Pag2181130,Reg0072650,Homeros,I,247,18114
Pag2181140,Reg0072650,Homeros,I,420,18115
Pag2181150,Reg0072650,Homeros,II,197,18116
Pag2181160,Reg0072650,Homeros,II,248,18117
Pag2181170,Reg0072650,Homeros,VII,64,18118
Pag2181180,Reg0072650,Homeros,X,432,18119
Pag2181190,Reg0072660,"Honthorst, Gerhard (Gerrit) (Gherardo della Notte) (1590–1656)",I,276,18120
Pag2181200,Reg0072660,"Honthorst, Gerhard (Gerrit) (Gherardo della Notte) (1590–1656)",II,103,18121
Pag2181210,Reg0072680,"Hoorn (Hornes), Filip van",VII,67,18122
Pag2181220,Reg0072680,"Hoorn (Hornes), Filip van",VIII,335,18123
Pag2181230,Reg0072690,"Hope, James (fra 1853: Hope-Scott), (1812–1873)",III,238,18124
Pag2181240,Reg0072700,"Hopffgarten, Konstantin von (1827–1908)",III,170,18125
Pag2181250,Reg0072710,"Hopffgarten, Ludwig von (1793–1873)",III,170,18126
Pag2181260,Reg0072720,Hoppe,VII,267,18127
Pag2181270,Reg0072720,Hoppe,VII,274,18128
Pag2181280,Reg0072730,"Hoppe, B. A. (1796–1865)",IV,418,18129
Pag2181290,Reg0072750,"Hoppe, Emil (1832–1861)",IV,418,18130
Pag2181300,Reg0072750,"Hoppe, Emil (1832–1861)",IV,421,18131
Pag2181310,Reg0072750,"Hoppe, Emil (1832–1861)",IV,427,18132
Pag2181320,Reg0072760,"Hoppe, F.L.T. (død 1885)",V,126,18133
Pag2181330,Reg0072770,"Hoppe, Ferdinand (1815–1890)",VII,328,18134
Pag2181340,Reg0072780,"Hoppe, Henriette Martine Kristine, f. Allerup (1828–1900)",VII,328,18135
Pag2181350,Reg0072790,"Hoppe, Maria, f. Knudsen (1800–1884)",I,90,18136
Pag2181360,Reg0072810,"Hoppe, Torkild (1801–1871)",IV,204,18137
Pag2181370,Reg0072810,"Hoppe, Torkild (1801–1871)",IV,291,18138
Pag2181380,Reg0072810,"Hoppe, Torkild (1801–1871)",V,137,18139
Pag2181390,Reg0072810,"Hoppe, Torkild (1801–1871)",V,151,18140
Pag2181400,Reg0072810,"Hoppe, Torkild (1801–1871)",VI,170,18141
Pag2181410,Reg0072810,"Hoppe, Torkild (1801–1871)",VII,319,18142
Pag2181420,Reg0072820,"Hoppensach, Ferdinand (1817–1878)",VIII,417,18143
Pag2181430,Reg0072830,"Hoppensach, Johan Henrik (1810–1887)",VI,274,18144
Pag2181440,Reg0072840,"Horatius Flaccus, Q. (65–8 f. Chr.)",I,22,18145
Pag2181450,Reg0072840,"Horatius Flaccus, Q. (65–8 f. Chr.)",I,354,18146
Pag2181460,Reg0072840,"Horatius Flaccus, Q. (65–8 f. Chr.)",II,127,18147
Pag2181470,Reg0072850,Horeb,VII,40,18148
Pag2181480,Reg0072860,"Horkel, Johann (1769–1846)",III,33,18149
Pag2181490,Reg0072860,"Horkel, Johann (1769–1846)",III,35,18150
Pag2181500,Reg0072860,"Horkel, Johann (1769–1846)",III,38,18151
Pag2181510,Reg0072880,Horn,I,421,18152
Pag2181520,Reg0072890,"Horn, Grevinde",IX,71,18153
Pag2181530,Reg0072900,"Horn, Claes Fredrik, Greve (1763–1823)",II,331,18154
Pag2181540,Reg0072900,"Horn, Claes Fredrik, Greve (1763–1823)",IX,71,18155
Pag2181550,Reg0072920,"Horn, Maria Vilhelmina, Grevinde, f. Linnérhielm (1764–1835)",IX,71,18156
Pag2181560,Reg0072930,"Horn, Rosa, f. Gediehe",I,107,18157
Pag2181570,Reg0072940,"Horneman, G. F. E. (1840–1906)",VI,266,18158
Pag2181580,Reg0072940,"Horneman, G. F. E. (1840–1906)",IX,76,18159
Pag2181590,Reg0072950,"Hornemann, Frøknerne",I,40,18160
Pag2181600,Reg0072960,"Hornemann, Charlotte (1812–1859)",I,331,18161
Pag2181610,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",V,128,18162
Pag2181620,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",V,216,18163
Pag2181630,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",V,274,18164
Pag2181640,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",V,313,18165
Pag2181650,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",V,320,18166
Pag2181660,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",V,350,18167
Pag2181670,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",VI,267,18168
Pag2181680,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",VI,337,18169
Pag2181690,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",VII,207,18170
Pag2181700,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",VIII,24,18171
Pag2181710,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",IX,6,18172
Pag2181720,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",X,146,18173
Pag2181730,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",X,191,18174
Pag2181740,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",X,211,18175
Pag2181750,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",X,327,18176
Pag2181760,Reg0072980,"Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",X,386,18177
Pag2181770,Reg0072990,"Hornemann, Emil (1810–1890)",II,145,18178
Pag2181780,Reg0072990,"Hornemann, Emil (1810–1890)",III,212,18179
Pag2181790,Reg0072990,"Hornemann, Emil (1810–1890)",III,218,18180
Pag2181800,Reg0072990,"Hornemann, Emil (1810–1890)",III,277,18181
Pag2181810,Reg0072990,"Hornemann, Emil (1810–1890)",III,366,18182
Pag2181820,Reg0072990,"Hornemann, Emil (1810–1890)",V,10,18183
Pag2181830,Reg0072990,"Hornemann, Emil (1810–1890)",V,117,18184
Pag2181840,Reg0072990,"Hornemann, Emil (1810–1890)",V,123,18185
Pag2181850,Reg0072990,"Hornemann, Emil (1810–1890)",V,128,18186
Pag2181860,Reg0072990,"Hornemann, Emil (1810–1890)",V,134,18187
Pag2181870,Reg0072990,"Hornemann, Emil (1810–1890)",V,145,18188
Pag2181880,Reg0072990,"Hornemann, Emil (1810–1890)",V,350,18189
Pag2181890,Reg0072990,"Hornemann, Emil (1810–1890)",V,415,18190
Pag2181900,Reg0072990,"Hornemann, Emil (1810–1890)",V,418,18191
Pag2181910,Reg0072990,"Hornemann, Emil (1810–1890)",V,424,18192
Pag2181920,Reg0072990,"Hornemann, Emil (1810–1890)",V,429,18193
Pag2181930,Reg0072990,"Hornemann, Emil (1810–1890)",VI,5,18194
Pag2181940,Reg0072990,"Hornemann, Emil (1810–1890)",VI,7,18195
Pag2181950,Reg0072990,"Hornemann, Emil (1810–1890)",VI,13,18196
Pag2181960,Reg0072990,"Hornemann, Emil (1810–1890)",VI,20,18197
Pag2181970,Reg0072990,"Hornemann, Emil (1810–1890)",VI,58,18198
Pag2181980,Reg0072990,"Hornemann, Emil (1810–1890)",VI,131,18199
Pag2181990,Reg0072990,"Hornemann, Emil (1810–1890)",VI,155,18200
Pag2182000,Reg0072990,"Hornemann, Emil (1810–1890)",VI,179,18201
Pag2182010,Reg0072990,"Hornemann, Emil (1810–1890)",VI,267,18202
Pag2182020,Reg0072990,"Hornemann, Emil (1810–1890)",VI,317,18203
Pag2182030,Reg0072990,"Hornemann, Emil (1810–1890)",VI,337,18204
Pag2182040,Reg0072990,"Hornemann, Emil (1810–1890)",VI,340,18205
Pag2182050,Reg0072990,"Hornemann, Emil (1810–1890)",VII,204,18206
Pag2182060,Reg0072990,"Hornemann, Emil (1810–1890)",VII,210,18207
Pag2182070,Reg0072990,"Hornemann, Emil (1810–1890)",VIII,24,18208
Pag2182080,Reg0072990,"Hornemann, Emil (1810–1890)",VIII,169,18209
Pag2182090,Reg0072990,"Hornemann, Emil (1810–1890)",IX,6,18210
Pag2182100,Reg0072990,"Hornemann, Emil (1810–1890)",IX,215,18211
Pag2182110,Reg0072990,"Hornemann, Emil (1810–1890)",IX,358,18212
Pag2182120,Reg0072990,"Hornemann, Emil (1810–1890)",IX,369,18213
Pag2182130,Reg0072990,"Hornemann, Emil (1810–1890)",IX,372,18214
Pag2182140,Reg0072990,"Hornemann, Emil (1810–1890)",IX,383,18215
Pag2182150,Reg0072990,"Hornemann, Emil (1810–1890)",IX,386,18216
Pag2182160,Reg0072990,"Hornemann, Emil (1810–1890)",IX,388,18217
Pag2182170,Reg0072990,"Hornemann, Emil (1810–1890)",XI,3,18218
Pag2182180,Reg0072990,"Hornemann, Emil (1810–1890)",XI,5,18219
Pag2182190,Reg0072990,"Hornemann, Emil (1810–1890)",XI,17,18220
Pag2182200,Reg0072990,"Hornemann, Emil (1810–1890)",XI,24,18221
Pag2182210,Reg0072990,"Hornemann, Emil (1810–1890)",XI,30,18222
Pag2182220,Reg0072990,"Hornemann, Emil (1810–1890)",XI,38,18223
Pag2182230,Reg0072990,"Hornemann, Emil (1810–1890)",XI,50,18224
Pag2182240,Reg0072990,"Hornemann, Emil (1810–1890)",XI,64,18225
Pag2182250,Reg0072990,"Hornemann, Emil (1810–1890)",XI,75,18226
Pag2182260,Reg0072990,"Hornemann, Emil (1810–1890)",XI,77,18227
Pag2182270,Reg0072990,"Hornemann, Emil (1810–1890)",XI,84,18228
Pag2182280,Reg0072990,"Hornemann, Emil (1810–1890)",XI,86,18229
Pag2182290,Reg0072990,"Hornemann, Emil (1810–1890)",XI,90,18230
Pag2182300,Reg0072990,"Hornemann, Emil (1810–1890)",XI,109,18231
Pag2182310,Reg0072990,"Hornemann, Emil (1810–1890)",XI,122,18232
Pag2182320,Reg0072990,"Hornemann, Emil (1810–1890)",XI,138,18233
Pag2182330,Reg0072990,"Hornemann, Emil (1810–1890)",XI,140,18234
Pag2182340,Reg0072990,"Hornemann, Emil (1810–1890)",XI,143,18235
Pag2182350,Reg0072990,"Hornemann, Emil (1810–1890)",XI,144,18236
Pag2182360,Reg0072990,"Hornemann, Emil (1810–1890)",XI,146,18237
Pag2182370,Reg0072990,"Hornemann, Emil (1810–1890)",XI,148,18238
Pag2182380,Reg0072990,"Hornemann, Emil (1810–1890)",XI,151,18239
Pag2182390,Reg0072990,"Hornemann, Emil (1810–1890)",XI,154,18240
Pag2182400,Reg0072990,"Hornemann, Emil (1810–1890)",XI,160,18241
Pag2182410,Reg0072990,"Hornemann, Emil (1810–1890)",XI,162,18242
Pag2182420,Reg0072990,"Hornemann, Emil (1810–1890)",XI,170,18243
Pag2182430,Reg0072990,"Hornemann, Emil (1810–1890)",XI,192,18244
Pag2182440,Reg0072990,"Hornemann, Emil (1810–1890)",XI,198,18245
Pag2182450,Reg0072990,"Hornemann, Emil (1810–1890)",XI,200,18246
Pag2182460,Reg0072990,"Hornemann, Emil (1810–1890)",XI,211,18247
Pag2182470,Reg0072990,"Hornemann, Emil (1810–1890)",XI,241,18248
Pag2182480,Reg0072990,"Hornemann, Emil (1810–1890)",XI,253,18249
Pag2182490,Reg0072990,"Hornemann, Emil (1810–1890)",XI,275,18250
Pag2182500,Reg0072990,"Hornemann, Emil (1810–1890)",XI,278,18251
Pag2182510,Reg0072990,"Hornemann, Emil (1810–1890)",XI,279,18252
Pag2182520,Reg0072990,"Hornemann, Emil (1810–1890)",XI,285,18253
Pag2182530,Reg0072990,"Hornemann, Emil (1810–1890)",XI,303,18254
Pag2182540,Reg0072990,"Hornemann, Emil (1810–1890)",XI,313,18255
Pag2182550,Reg0072990,"Hornemann, Emil (1810–1890)",XI,322,18256
Pag2182560,Reg0072990,"Hornemann, Emil (1810–1890)",XI,327,18257
Pag2182570,Reg0072990,"Hornemann, Emil (1810–1890)",XI,347,18258
Pag2182580,Reg0072990,"Hornemann, Emil (1810–1890)",XI,353,18259
Pag2182590,Reg0072990,"Hornemann, Emil (1810–1890)",XI,355,18260
Pag2182600,Reg0072990,"Hornemann, Emil (1810–1890)",XI,358,18261
Pag2182610,Reg0072990,"Hornemann, Emil (1810–1890)",XI,381,18262
Pag2182620,Reg0072990,"Hornemann, Emil (1810–1890)",XI,391,18263
Pag2182630,Reg0072990,"Hornemann, Emil (1810–1890)",XI,407,18264
Pag2182640,Reg0072990,"Hornemann, Emil (1810–1890)",XI,410,18265
Pag2182650,Reg0072990,"Hornemann, Emil (1810–1890)",XI,416,18266
Pag2182660,Reg0072990,"Hornemann, Emil (1810–1890)",XI,435,18267
Pag2182670,Reg0072990,"Hornemann, Emil (1810–1890)",XI,448,18268
Pag2182680,Reg0072990,"Hornemann, Emil (1810–1890)",XI,453,18269
Pag2182690,Reg0072990,"Hornemann, Emil (1810–1890)",XI,458,18270
Pag2182700,Reg0072990,"Hornemann, Emil (1810–1890)",XI,473,18271
Pag2182710,Reg0072990,"Hornemann, Emil (1810–1890)",XI,480,18272
Pag2182720,Reg0072990,"Hornemann, Emil (1810–1890)",XI,482,18273
Pag2182730,Reg0073000,"Hornemann, Emilie (1806–1853)",II,10,18274
Pag2182740,Reg0073010,"Hornemann, Harriet Julie, f. Gotschalk (1822–1880)",VII,40,18275
Pag2182750,Reg0073020,"Hornemann, Henning (1864–1926)",IX,54,18276
Pag2182760,Reg0073020,"Hornemann, Henning (1864–1926)",IX,154,18277
Pag2182770,Reg0073020,"Hornemann, Henning (1864–1926)",X,327,18278
Pag2182780,Reg0073030,"Hornemann, Holger Emil Fenger (1867–1951)",X,9,18279
Pag2182790,Reg0073030,"Hornemann, Holger Emil Fenger (1867–1951)",X,327,18280
Pag2182800,Reg0073040,"Hornemann, J. W. (1770–1841)",I,510,18281
Pag2182810,Reg0073040,"Hornemann, J. W. (1770–1841)",II,140,18282
Pag2182820,Reg0073050,"Hornemann, Johannes (1853–1871)",V,10,18283
Pag2182830,Reg0073050,"Hornemann, Johannes (1853–1871)",IX,178,18284
Pag2182840,Reg0073050,"Hornemann, Johannes (1853–1871)",X,166,18285
Pag2182850,Reg0073060,"Hornemann, Rose (1804–1889)",II,297,18286
Pag2182860,Reg0073060,"Hornemann, Rose (1804–1889)",V,128,18287
Pag2182870,Reg0073060,"Hornemann, Rose (1804–1889)",V,382,18288
Pag2182880,Reg0073060,"Hornemann, Rose (1804–1889)",VII,260,18289
Pag2182890,Reg0073060,"Hornemann, Rose (1804–1889)",VIII,26,18290
Pag2182900,Reg0073060,"Hornemann, Rose (1804–1889)",IX,27,18291
Pag2182910,Reg0073060,"Hornemann, Rose (1804–1889)",X,180,18292
Pag2182920,Reg0073060,"Hornemann, Rose (1804–1889)",X,277,18293
Pag2182930,Reg0073070,"Hornemann, Wilken (1816–1892)",V,135,18294
Pag2182940,Reg0073070,"Hornemann, Wilken (1816–1892)",VI,225,18295
Pag2182950,Reg0073070,"Hornemann, Wilken (1816–1892)",VI,264,18296
Pag2182960,Reg0073070,"Hornemann, Wilken (1816–1892)",VII,311,18297
Pag2182970,Reg0073070,"Hornemann, Wilken (1816–1892)",VII,333,18298
Pag2182980,Reg0073070,"Hornemann, Wilken (1816–1892)",VIII,97,18299
Pag2182990,Reg0073070,"Hornemann, Wilken (1816–1892)",VIII,109,18300
Pag2183000,Reg0073070,"Hornemann, Wilken (1816–1892)",VIII,146,18301
Pag2183010,Reg0073070,"Hornemann, Wilken (1816–1892)",VIII,228,18302
Pag2183020,Reg0073070,"Hornemann, Wilken (1816–1892)",VIII,443,18303
Pag2183030,Reg0073080,"Horner, Leonard (1785–1864)",III,223,18304
Pag2183040,Reg0073090,"Hornung, Anna Dorothea, f. Brockmann (1791–1862)",I,116,18305
Pag2183050,Reg0073100,"Hornung, Johann Andreas (1787–1855)",I,116,18306
Pag2183060,Reg0073110,"Horrocks, James",III,53,18307
Pag2183070,Reg0073120,"Horrocks, John",III,53,18308
Pag2183080,Reg0073130,Horsa,III,197,18309
Pag2183090,Reg0073140,"Hosemann, Th. (1807–1875)",III,29,18310
Pag2183100,Reg0073150,"Hoskier, Christian Frederik (1824–1868)",II,299,18311
Pag2183110,Reg0073150,"Hoskier, Christian Frederik (1824–1868)",II,341,18312
Pag2183120,Reg0073150,"Hoskier, Christian Frederik (1824–1868)",II,352,18313
Pag2183130,Reg0073160,"Hoskier, Elise Josefine (1837–?)",V,362,18314
Pag2183140,Reg0073170,"Hoskier, Emil (1830–1915)",III,238,18315
Pag2183150,Reg0073170,"Hoskier, Emil (1830–1915)",III,252,18316
Pag2183160,Reg0073170,"Hoskier, Emil (1830–1915)",V,362,18317
Pag2183170,Reg0073180,"Hoskier, Herman Christian (1793–1867)",III,218,18318
Pag2183180,Reg0073180,"Hoskier, Herman Christian (1793–1867)",III,238,18319
Pag2183190,Reg0073180,"Hoskier, Herman Christian (1793–1867)",III,240,18320
Pag2183200,Reg0073190,"Hoskier, Johanne Emilie, f. Heckscher (1803–1884)",III,238,18321
Pag2183210,Reg0073190,"Hoskier, Johanne Emilie, f. Heckscher (1803–1884)",III,240,18322
Pag2183220,Reg0073200,"Hoskier, Recha Jakobine Eleonore (1831–?)",V,362,18323
Pag2183230,Reg0073210,Hosking,IV,168,18324
Pag2183240,Reg0073220,"Hoskiær, Frederik (1790–1867)",IV,69,18325
Pag2183250,Reg0073230,"Hoskiær, Harald (1830–1917)",V,27,18326
Pag2183260,Reg0073230,"Hoskiær, Harald (1830–1917)",V,356,18327
Pag2183270,Reg0073230,"Hoskiær, Harald (1830–1917)",V,358,18328
Pag2183280,Reg0073230,"Hoskiær, Harald (1830–1917)",V,362,18329
Pag2183290,Reg0073240,"Hoskiær, Valdemar (1829–1895)",X,372,18330
Pag2183300,Reg0073250,"Hostrup, C. (1818–1892)",IV,323,18331
Pag2183310,Reg0073250,"Hostrup, C. (1818–1892)",IV,325,18332
Pag2183320,Reg0073250,"Hostrup, C. (1818–1892)",IV,358,18333
Pag2183330,Reg0073250,"Hostrup, C. (1818–1892)",IV,469,18334
Pag2183340,Reg0073250,"Hostrup, C. (1818–1892)",VI,113,18335
Pag2183350,Reg0073250,"Hostrup, C. (1818–1892)",VII,225,18336
Pag2183360,Reg0073250,"Hostrup, C. (1818–1892)",VII,226,18337
Pag2183370,Reg0073250,"Hostrup, C. (1818–1892)",VII,240,18338
Pag2183380,Reg0073250,"Hostrup, C. (1818–1892)",VII,247,18339
Pag2183390,Reg0073250,"Hostrup, C. (1818–1892)",VIII,30,18340
Pag2183400,Reg0073250,"Hostrup, C. (1818–1892)",IX,9,18341
Pag2183410,Reg0073250,"Hostrup, C. (1818–1892)",X,5,18342
Pag2183420,Reg0073260,"Hottenroth, Woldemar (1802–1894)",III,66,18343
Pag2183430,Reg0073270,"Hougaard, Andreas (1821–1885)",VIII,218,18344
Pag2183440,Reg0073290,"Houriet, Madame",I,173,18345
Pag2183450,Reg0073290,"Houriet, Madame",I,175,18346
Pag2183460,Reg0073300,"Houriet, Mile",I,173,18347
Pag2183470,Reg0073310,"Houriet, Jules (1780–1852)",I,218,18348
Pag2183480,Reg0073310,"Houriet, Jules (1780–1852)",IV,405,18349
Pag2183490,Reg0073310,"Houriet, Jules (1780–1852)",VII,292,18350
Pag2183500,Reg0073330,"Houriet, Lydie (1786–1840)",I,170,18351
Pag2183510,Reg0073330,"Houriet, Lydie (1786–1840)",I,173,18352
Pag2183520,Reg0073330,"Houriet, Lydie (1786–1840)",I,175,18353
Pag2183530,Reg0073340,"Houriet, Rosalie (1784–1836)",I,170,18354
Pag2183540,Reg0073340,"Houriet, Rosalie (1784–1836)",I,173,18355
Pag2183550,Reg0073340,"Houriet, Rosalie (1784–1836)",I,175,18356
Pag2183560,Reg0073360,"Howitt, Alfred (1830–?)",III,224,18357
Pag2183570,Reg0073370,"Howitt, Anna Mary (1824–1884)",III,213,18358
Pag2183580,Reg0073370,"Howitt, Anna Mary (1824–1884)",III,224,18359
Pag2183590,Reg0073380,"Howitt, Mary, f. Botham (1799–1888)",III,2,18360
Pag2183600,Reg0073380,"Howitt, Mary, f. Botham (1799–1888)",III,177,18361
Pag2183610,Reg0073380,"Howitt, Mary, f. Botham (1799–1888)",III,180,18362
Pag2183620,Reg0073380,"Howitt, Mary, f. Botham (1799–1888)",III,186,18363
Pag2183630,Reg0073380,"Howitt, Mary, f. Botham (1799–1888)",III,213,18364
Pag2183640,Reg0073380,"Howitt, Mary, f. Botham (1799–1888)",III,215,18365
Pag2183650,Reg0073380,"Howitt, Mary, f. Botham (1799–1888)",III,221,18366
Pag2183660,Reg0073380,"Howitt, Mary, f. Botham (1799–1888)",III,236,18367
Pag2183670,Reg0073380,"Howitt, Mary, f. Botham (1799–1888)",III,251,18368
Pag2183680,Reg0073380,"Howitt, Mary, f. Botham (1799–1888)",III,263,18369
Pag2183690,Reg0073380,"Howitt, Mary, f. Botham (1799–1888)",III,270,18370
Pag2183700,Reg0073380,"Howitt, Mary, f. Botham (1799–1888)",IV,247,18371
Pag2183710,Reg0073380,"Howitt, Mary, f. Botham (1799–1888)",V,138,18372
